date,arrival_time,hour,day_of_week,day_name,month,month_sin,month_cos,is_end_of_month,is_holiday,is_pre_holiday,is_peak_day,is_peak_hour,queue_length_at_arrival,waiting_time_min,service_time_min,total_time_in_system_min,queue_length_lag1,waiting_time_lag1,is_weekend
2026-03-07,2026-03-07 16:07:00,16,5,Saturday,3,0.866025,0.5,0,0,0,0,0,8,22.9,34.0,56.9,10.0,21.4,1
2026-03-07,2026-03-07 16:13:00,16,5,Saturday,3,0.866025,0.5,0,0,0,0,0,3,23.3,16.3,39.6,8.0,22.9,1
2026-03-07,2026-03-07 16:15:00,16,5,Saturday,3,0.866025,0.5,0,0,0,0,0,6,21.9,15.5,37.4,3.0,23.3,1
2026-03-07,2026-03-07 16:16:00,16,5,Saturday,3,0.866025,0.5,0,0,0,0,0,5,22.6,30.4,53.0,6.0,21.9,1
2026-03-07,2026-03-07 16:20:00,16,5,Saturday,3,0.866025,0.5,0,0,0,0,0,5,22.9,17.3,40.2,5.0,22.6,1
2026-03-07,2026-03-07 16:21:00,16,5,Saturday,3,0.866025,0.5,0,0,0,0,0,8,22.9,25.2,48.1,5.0,22.9,1
2026-03-07,2026-03-07 16:27:00,16,5,Saturday,3,0.866025,0.5,0,0,0,0,0,2,21.3,24.6,45.9,8.0,22.9,1
2026-03-07,2026-03-07 16:38:00,16,5,Saturday,3,0.866025,0.5,0,0,0,0,0,10,20.5,24.4,45.0,2.0,21.3,1
2026-03-07,2026-03-07 16:39:00,16,5,Saturday,3,0.866025,0.5,0,0,0,0,0,10,20.9,19.0,39.9,10.0,20.5,1
2026-03-07,2026-03-07 16:45:00,16,5,Saturday,3,0.866025,0.5,0,0,0,0,0,10,19.9,26.9,46.8,10.0,20.9,1
2026-03-07,2026-03-07 16:46:00,16,5,Saturday,3,0.866025,0.5,0,0,0,0,0,7,21.4,26.4,47.8,10.0,19.9,1
2026-03-09,2026-03-09 08:04:00,8,0,Monday,3,0.866025,0.5,0,0,0,1,0,12,29.2,45.6,74.8,8.0,25.0,0
2026-03-09,2026-03-09 08:11:00,8,0,Monday,3,0.866025,0.5,0,0,0,1,0,21,28.7,40.5,69.1,12.0,29.2,0
2026-03-09,2026-03-09 08:15:00,8,0,Monday,3,0.866025,0.5,0,0,0,1,0,18,26.0,34.5,60.5,21.0,28.7,0
2026-03-09,2026-03-09 08:27:00,8,0,Monday,3,0.866025,0.5,0,0,0,1,0,2,23.3,20.8,44.1,18.0,26.0,0
2026-03-09,2026-03-09 08:40:00,8,0,Monday,3,0.866025,0.5,0,0,0,1,0,14,27.4,37.7,65.1,2.0,23.3,0
2026-03-09,2026-03-09 08:42:00,8,0,Monday,3,0.866025,0.5,0,0,0,1,0,22,30.1,39.1,69.2,14.0,27.4,0
2026-03-09,2026-03-09 08:54:00,8,0,Monday,3,0.866025,0.5,0,0,0,1,0,22,29.4,49.5,78.9,22.0,30.1,0
2026-03-09,2026-03-09 08:59:00,8,0,Monday,3,0.866025,0.5,0,0,0,1,0,18,27.8,33.8,61.5,22.0,29.4,0
2026-03-09,2026-03-09 09:02:00,9,0,Monday,3,0.866025,0.5,0,0,0,1,1,40,53.1,71.6,124.7,18.0,27.8,0
2026-03-09,2026-03-09 09:03:00,9,0,Monday,3,0.866025,0.5,0,0,0,1,1,36,55.9,54.2,110.1,40.0,53.1,0
2026-03-09,2026-03-09 09:04:00,9,0,Monday,3,0.866025,0.5,0,0,0,1,1,37,64.1,54.5,118.5,36.0,55.9,0
2026-03-09,2026-03-09 09:12:00,9,0,Monday,3,0.866025,0.5,0,0,0,1,1,35,62.5,72.9,135.4,37.0,64.1,0
2026-03-09,2026-03-09 09:14:00,9,0,Monday,3,0.866025,0.5,0,0,0,1,1,44,56.3,52.4,108.7,35.0,62.5,0
2026-03-09,2026-03-09 09:31:00,9,0,Monday,3,0.866025,0.5,0,0,0,1,1,40,61.8,65.3,127.1,44.0,56.3,0
2026-03-09,2026-03-09 09:39:00,9,0,Monday,3,0.866025,0.5,0,0,0,1,1,43,56.4,51.6,108.0,40.0,61.8,0
2026-03-09,2026-03-09 09:48:00,9,0,Monday,3,0.866025,0.5,0,0,0,1,1,31,57.9,57.8,115.8,43.0,56.4,0
2026-03-09,2026-03-09 09:53:00,9,0,Monday,3,0.866025,0.5,0,0,0,1,1,43,58.6,46.8,105.4,31.0,57.9,0
2026-03-09,2026-03-09 09:53:00,9,0,Monday,3,0.866025,0.5,0,0,0,1,1,44,64.5,59.5,124.0,43.0,58.6,0
2026-03-09,2026-03-09 09:55:00,9,0,Monday,3,0.866025,0.5,0,0,0,1,1,33,62.2,69.1,131.3,44.0,64.5,0
2026-03-09,2026-03-09 09:59:00,9,0,Monday,3,0.866025,0.5,0,0,0,1,1,31,60.4,72.2,132.6,33.0,62.2,0
2026-03-09,2026-03-09 10:11:00,10,0,Monday,3,0.866025,0.5,0,0,0,1,1,28,64.4,47.2,111.6,31.0,60.4,0
2026-03-09,2026-03-09 10:18:00,10,0,Monday,3,0.866025,0.5,0,0,0,1,1,32,80.8,60.8,141.6,28.0,64.4,0
2026-03-09,2026-03-09 10:18:00,10,0,Monday,3,0.866025,0.5,0,0,0,1,1,44,82.1,72.9,155.0,32.0,80.8,0
2026-03-09,2026-03-09 10:21:00,10,0,Monday,3,0.866025,0.5,0,0,0,1,1,34,70.8,67.0,137.7,44.0,82.1,0
2026-03-09,2026-03-09 10:25:00,10,0,Monday,3,0.866025,0.5,0,0,0,1,1,31,72.3,68.2,140.5,34.0,70.8,0
2026-03-09,2026-03-09 10:38:00,10,0,Monday,3,0.866025,0.5,0,0,0,1,1,41,76.8,53.5,130.4,31.0,72.3,0
2026-03-09,2026-03-09 10:43:00,10,0,Monday,3,0.866025,0.5,0,0,0,1,1,41,84.4,57.4,141.8,41.0,76.8,0
2026-03-09,2026-03-09 10:50:00,10,0,Monday,3,0.866025,0.5,0,0,0,1,1,33,79.4,71.8,151.2,41.0,84.4,0
2026-03-09,2026-03-09 10:50:00,10,0,Monday,3,0.866025,0.5,0,0,0,1,1,41,83.0,51.3,134.3,33.0,79.4,0
2026-03-09,2026-03-09 10:58:00,10,0,Monday,3,0.866025,0.5,0,0,0,1,1,40,77.0,70.1,147.0,41.0,83.0,0
2026-03-09,2026-03-09 11:12:00,11,0,Monday,3,0.866025,0.5,0,0,0,1,1,30,54.7,56.8,111.5,40.0,77.0,0
2026-03-09,2026-03-09 11:16:00,11,0,Monday,3,0.866025,0.5,0,0,0,1,1,37,61.5,65.2,126.7,30.0,54.7,0
2026-03-09,2026-03-09 11:22:00,11,0,Monday,3,0.866025,0.5,0,0,0,1,1,39,62.1,52.4,114.5,37.0,61.5,0
2026-03-09,2026-03-09 11:22:00,11,0,Monday,3,0.866025,0.5,0,0,0,1,1,38,64.4,52.5,116.9,39.0,62.1,0
2026-03-09,2026-03-09 11:25:00,11,0,Monday,3,0.866025,0.5,0,0,0,1,1,31,65.0,72.7,137.7,38.0,64.4,0
2026-03-09,2026-03-09 11:29:00,11,0,Monday,3,0.866025,0.5,0,0,0,1,1,34,55.9,56.9,112.7,31.0,65.0,0
2026-03-09,2026-03-09 11:29:00,11,0,Monday,3,0.866025,0.5,0,0,0,1,1,40,57.0,61.1,118.1,34.0,55.9,0
2026-03-09,2026-03-09 11:32:00,11,0,Monday,3,0.866025,0.5,0,0,0,1,1,44,64.3,48.4,112.7,40.0,57.0,0
2026-03-09,2026-03-09 11:34:00,11,0,Monday,3,0.866025,0.5,0,0,0,1,1,33,58.5,61.9,120.4,44.0,64.3,0
2026-03-09,2026-03-09 11:53:00,11,0,Monday,3,0.866025,0.5,0,0,0,1,1,29,72.0,47.0,119.0,33.0,58.5,0
2026-03-09,2026-03-09 11:54:00,11,0,Monday,3,0.866025,0.5,0,0,0,1,1,26,68.3,53.8,122.1,29.0,72.0,0
2026-03-09,2026-03-09 11:55:00,11,0,Monday,3,0.866025,0.5,0,0,0,1,1,31,64.0,47.3,111.3,26.0,68.3,0
2026-03-09,2026-03-09 11:55:00,11,0,Monday,3,0.866025,0.5,0,0,0,1,1,25,56.3,71.9,128.2,31.0,64.0,0
2026-03-09,2026-03-09 11:59:00,11,0,Monday,3,0.866025,0.5,0,0,0,1,1,28,57.6,50.7,108.3,25.0,56.3,0
2026-03-09,2026-03-09 12:04:00,12,0,Monday,3,0.866025,0.5,0,0,0,1,0,24,26.3,38.4,64.7,28.0,57.6,0
2026-03-09,2026-03-09 12:12:00,12,0,Monday,3,0.866025,0.5,0,0,0,1,0,13,28.0,45.5,73.4,24.0,26.3,0
2026-03-09,2026-03-09 12:15:00,12,0,Monday,3,0.866025,0.5,0,0,0,1,0,2,23.8,16.0,39.8,13.0,28.0,0
2026-03-09,2026-03-09 12:18:00,12,0,Monday,3,0.866025,0.5,0,0,0,1,0,23,29.2,37.8,67.0,2.0,23.8,0
2026-03-09,2026-03-09 12:20:00,12,0,Monday,3,0.866025,0.5,0,0,0,1,0,27,28.2,45.2,73.5,23.0,29.2,0
2026-03-09,2026-03-09 12:20:00,12,0,Monday,3,0.866025,0.5,0,0,0,1,0,26,29.7,47.8,77.5,27.0,28.2,0
2026-03-09,2026-03-09 12:22:00,12,0,Monday,3,0.866025,0.5,0,0,0,1,0,12,29.6,38.2,67.9,26.0,29.7,0
2026-03-09,2026-03-09 12:24:00,12,0,Monday,3,0.866025,0.5,0,0,0,1,0,25,30.0,36.8,66.8,12.0,29.6,0
2026-03-09,2026-03-09 12:27:00,12,0,Monday,3,0.866025,0.5,0,0,0,1,0,16,27.6,45.5,73.1,25.0,30.0,0
2026-03-09,2026-03-09 12:29:00,12,0,Monday,3,0.866025,0.5,0,0,0,1,0,8,23.9,28.5,52.4,16.0,27.6,0
2026-03-09,2026-03-09 12:50:00,12,0,Monday,3,0.866025,0.5,0,0,0,1,0,2,24.5,34.2,58.7,8.0,23.9,0
2026-03-09,2026-03-09 12:59:00,12,0,Monday,3,0.866025,0.5,0,0,0,1,0,19,27.0,47.6,74.6,2.0,24.5,0
2026-03-09,2026-03-09 13:00:00,13,0,Monday,3,0.866025,0.5,0,0,0,1,0,25,48.7,63.1,111.8,19.0,27.0,0
2026-03-09,2026-03-09 13:06:00,13,0,Monday,3,0.866025,0.5,0,0,0,1,0,25,54.4,59.3,113.8,25.0,48.7,0
2026-03-09,2026-03-09 13:07:00,13,0,Monday,3,0.866025,0.5,0,0,0,1,0,26,48.1,64.1,112.2,25.0,54.4,0
2026-03-09,2026-03-09 13:09:00,13,0,Monday,3,0.866025,0.5,0,0,0,1,0,37,56.4,50.9,107.3,26.0,48.1,0
2026-03-09,2026-03-09 13:19:00,13,0,Monday,3,0.866025,0.5,0,0,0,1,0,39,61.5,67.7,129.1,37.0,56.4,0
2026-03-09,2026-03-09 13:22:00,13,0,Monday,3,0.866025,0.5,0,0,0,1,0,35,52.7,61.4,114.1,39.0,61.5,0
2026-03-09,2026-03-09 13:27:00,13,0,Monday,3,0.866025,0.5,0,0,0,1,0,38,49.3,61.4,110.7,35.0,52.7,0
2026-03-09,2026-03-09 13:31:00,13,0,Monday,3,0.866025,0.5,0,0,0,1,0,43,49.6,65.1,114.7,38.0,49.3,0
2026-03-09,2026-03-09 13:35:00,13,0,Monday,3,0.866025,0.5,0,0,0,1,0,35,46.8,67.3,114.1,43.0,49.6,0
2026-03-09,2026-03-09 13:43:00,13,0,Monday,3,0.866025,0.5,0,0,0,1,0,30,48.7,49.4,98.1,35.0,46.8,0
2026-03-09,2026-03-09 13:46:00,13,0,Monday,3,0.866025,0.5,0,0,0,1,0,35,52.7,68.1,120.8,30.0,48.7,0
2026-03-09,2026-03-09 13:52:00,13,0,Monday,3,0.866025,0.5,0,0,0,1,0,27,55.9,46.3,102.2,35.0,52.7,0
2026-03-09,2026-03-09 14:03:00,14,0,Monday,3,0.866025,0.5,0,0,0,1,1,25,73.3,69.2,142.5,27.0,55.9,0
2026-03-09,2026-03-09 14:05:00,14,0,Monday,3,0.866025,0.5,0,0,0,1,1,25,70.4,54.1,124.5,25.0,73.3,0
2026-03-09,2026-03-09 14:07:00,14,0,Monday,3,0.866025,0.5,0,0,0,1,1,31,60.9,71.1,131.9,25.0,70.4,0
2026-03-09,2026-03-09 14:08:00,14,0,Monday,3,0.866025,0.5,0,0,0,1,1,35,67.5,46.2,113.8,31.0,60.9,0
2026-03-09,2026-03-09 14:22:00,14,0,Monday,3,0.866025,0.5,0,0,0,1,1,38,77.9,53.2,131.1,35.0,67.5,0
2026-03-09,2026-03-09 14:28:00,14,0,Monday,3,0.866025,0.5,0,0,0,1,1,26,62.9,68.2,131.1,38.0,77.9,0
2026-03-09,2026-03-09 14:29:00,14,0,Monday,3,0.866025,0.5,0,0,0,1,1,34,72.5,56.0,128.5,26.0,62.9,0
2026-03-09,2026-03-09 14:32:00,14,0,Monday,3,0.866025,0.5,0,0,0,1,1,41,73.9,66.2,140.1,34.0,72.5,0
2026-03-09,2026-03-09 14:41:00,14,0,Monday,3,0.866025,0.5,0,0,0,1,1,27,72.5,62.5,134.9,41.0,73.9,0
2026-03-09,2026-03-09 14:42:00,14,0,Monday,3,0.866025,0.5,0,0,0,1,1,35,79.4,65.8,145.2,27.0,72.5,0
2026-03-09,2026-03-09 14:50:00,14,0,Monday,3,0.866025,0.5,0,0,0,1,1,39,64.6,71.0,135.6,35.0,79.4,0
2026-03-09,2026-03-09 15:01:00,15,0,Monday,3,0.866025,0.5,0,0,0,1,1,44,57.8,68.0,125.8,39.0,64.6,0
2026-03-09,2026-03-09 15:01:00,15,0,Monday,3,0.866025,0.5,0,0,0,1,1,25,57.7,48.3,106.0,44.0,57.8,0
2026-03-09,2026-03-09 15:03:00,15,0,Monday,3,0.866025,0.5,0,0,0,1,1,27,52.5,71.0,123.4,25.0,57.7,0
2026-03-09,2026-03-09 15:05:00,15,0,Monday,3,0.866025,0.5,0,0,0,1,1,43,65.3,61.2,126.5,27.0,52.5,0
2026-03-09,2026-03-09 15:05:00,15,0,Monday,3,0.866025,0.5,0,0,0,1,1,39,57.9,55.3,113.2,43.0,65.3,0
2026-03-09,2026-03-09 15:06:00,15,0,Monday,3,0.866025,0.5,0,0,0,1,1,42,51.6,69.1,120.7,39.0,57.9,0
2026-03-09,2026-03-09 15:09:00,15,0,Monday,3,0.866025,0.5,0,0,0,1,1,28,59.2,50.4,109.6,42.0,51.6,0
2026-03-09,2026-03-09 15:17:00,15,0,Monday,3,0.866025,0.5,0,0,0,1,1,29,51.3,71.5,122.8,28.0,59.2,0
2026-03-09,2026-03-09 15:19:00,15,0,Monday,3,0.866025,0.5,0,0,0,1,1,28,53.7,69.2,122.9,29.0,51.3,0
2026-03-09,2026-03-09 15:24:00,15,0,Monday,3,0.866025,0.5,0,0,0,1,1,44,58.3,48.6,106.9,28.0,53.7,0
2026-03-09,2026-03-09 15:31:00,15,0,Monday,3,0.866025,0.5,0,0,0,1,1,34,50.5,59.6,110.1,44.0,58.3,0
2026-03-09,2026-03-09 15:32:00,15,0,Monday,3,0.866025,0.5,0,0,0,1,1,28,66.7,60.1,126.8,34.0,50.5,0
2026-03-09,2026-03-09 15:50:00,15,0,Monday,3,0.866025,0.5,0,0,0,1,1,28,65.7,50.2,115.9,28.0,66.7,0
2026-03-09,2026-03-09 15:52:00,15,0,Monday,3,0.866025,0.5,0,0,0,1,1,40,60.8,55.5,116.4,28.0,65.7,0
2026-03-09,2026-03-09 16:04:00,16,0,Monday,3,0.866025,0.5,0,0,0,1,0,27,39.3,32.0,71.3,40.0,60.8,0
2026-03-09,2026-03-09 16:14:00,16,0,Monday,3,0.866025,0.5,0,0,0,1,0,20,32.5,33.3,65.7,27.0,39.3,0
2026-03-09,2026-03-09 16:20:00,16,0,Monday,3,0.866025,0.5,0,0,0,1,0,17,38.2,32.2,70.4,20.0,32.5,0
2026-03-09,2026-03-09 16:22:00,16,0,Monday,3,0.866025,0.5,0,0,0,1,0,14,41.5,40.5,82.1,17.0,38.2,0
2026-03-09,2026-03-09 16:23:00,16,0,Monday,3,0.866025,0.5,0,0,0,1,0,27,37.3,49.1,86.4,14.0,41.5,0
2026-03-09,2026-03-09 16:27:00,16,0,Monday,3,0.866025,0.5,0,0,0,1,0,12,37.1,32.9,70.1,27.0,37.3,0
2026-03-09,2026-03-09 16:28:00,16,0,Monday,3,0.866025,0.5,0,0,0,1,0,21,41.5,31.1,72.7,12.0,37.1,0
2026-03-09,2026-03-09 16:32:00,16,0,Monday,3,0.866025,0.5,0,0,0,1,0,18,35.7,40.0,75.6,21.0,41.5,0
2026-03-09,2026-03-09 16:34:00,16,0,Monday,3,0.866025,0.5,0,0,0,1,0,21,32.7,38.0,70.7,18.0,35.7,0
2026-03-09,2026-03-09 16:37:00,16,0,Monday,3,0.866025,0.5,0,0,0,1,0,12,32.6,48.1,80.7,21.0,32.7,0
2026-03-09,2026-03-09 16:45:00,16,0,Monday,3,0.866025,0.5,0,0,0,1,0,24,34.7,46.5,81.3,12.0,32.6,0
2026-03-09,2026-03-09 16:45:00,16,0,Monday,3,0.866025,0.5,0,0,0,1,0,19,42.0,37.2,79.3,24.0,34.7,0
2026-03-09,2026-03-09 16:51:00,16,0,Monday,3,0.866025,0.5,0,0,0,1,0,14,39.0,34.1,73.1,19.0,42.0,0
2026-03-09,2026-03-09 16:57:00,16,0,Monday,3,0.866025,0.5,0,0,0,1,0,27,38.7,34.5,73.1,14.0,39.0,0
2026-03-10,2026-03-10 08:00:00,8,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,8,12.5,20.2,32.6,3.0,10.0,0
2026-03-10,2026-03-10 08:01:00,8,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,2,13.6,33.5,47.1,8.0,12.5,0
2026-03-10,2026-03-10 08:03:00,8,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,8,13.8,33.5,47.3,2.0,13.6,0
2026-03-10,2026-03-10 08:11:00,8,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,3,13.8,22.5,36.3,8.0,13.8,0
2026-03-10,2026-03-10 08:12:00,8,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,11,13.5,33.7,47.1,3.0,13.8,0
2026-03-10,2026-03-10 08:15:00,8,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,3,12.8,24.5,37.3,11.0,13.5,0
2026-03-10,2026-03-10 08:18:00,8,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,5,11.1,32.4,43.5,3.0,12.8,0
2026-03-10,2026-03-10 08:24:00,8,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,10,13.9,35.0,48.9,5.0,11.1,0
2026-03-10,2026-03-10 08:25:00,8,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,10,13.8,28.6,42.4,10.0,13.9,0
2026-03-10,2026-03-10 08:35:00,8,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,10,13.1,18.5,31.6,10.0,13.8,0
2026-03-10,2026-03-10 08:36:00,8,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,11,13.6,34.1,47.7,10.0,13.1,0
2026-03-10,2026-03-10 08:47:00,8,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,9,13.6,19.5,33.1,11.0,13.6,0
2026-03-10,2026-03-10 08:53:00,8,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,9,13.5,29.7,43.2,9.0,13.6,0
2026-03-10,2026-03-10 08:57:00,8,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,6,12.2,25.5,37.6,9.0,13.5,0
2026-03-10,2026-03-10 09:00:00,9,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,26,30.4,34.1,64.5,6.0,12.2,0
2026-03-10,2026-03-10 09:06:00,9,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,20,30.1,34.2,64.3,26.0,30.4,0
2026-03-10,2026-03-10 09:11:00,9,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,27,33.6,35.8,69.4,20.0,30.1,0
2026-03-10,2026-03-10 09:15:00,9,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,24,29.3,45.4,74.6,27.0,33.6,0
2026-03-10,2026-03-10 09:28:00,9,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,24,29.8,42.3,72.1,24.0,29.3,0
2026-03-10,2026-03-10 09:44:00,9,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,17,27.3,31.8,59.0,24.0,29.8,0
2026-03-10,2026-03-10 09:53:00,9,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,18,30.1,38.2,68.3,17.0,27.3,0
2026-03-10,2026-03-10 09:54:00,9,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,14,32.3,40.9,73.2,18.0,30.1,0
2026-03-10,2026-03-10 09:56:00,9,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,25,28.9,41.3,70.1,14.0,32.3,0
2026-03-10,2026-03-10 09:59:00,9,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,17,28.0,46.5,74.5,25.0,28.9,0
2026-03-10,2026-03-10 10:07:00,10,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,21,33.8,49.6,83.4,17.0,28.0,0
2026-03-10,2026-03-10 10:08:00,10,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,19,38.9,49.4,88.3,21.0,33.8,0
2026-03-10,2026-03-10 10:09:00,10,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,15,30.1,35.3,65.4,19.0,38.9,0
2026-03-10,2026-03-10 10:19:00,10,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,25,38.0,38.1,76.1,15.0,30.1,0
2026-03-10,2026-03-10 10:19:00,10,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,17,30.6,30.3,60.9,25.0,38.0,0
2026-03-10,2026-03-10 10:25:00,10,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,27,34.5,34.2,68.7,17.0,30.6,0
2026-03-10,2026-03-10 10:31:00,10,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,14,38.2,40.5,78.7,27.0,34.5,0
2026-03-10,2026-03-10 10:54:00,10,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,14,38.5,50.0,88.5,14.0,38.2,0
2026-03-10,2026-03-10 11:02:00,11,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,6,23.8,31.6,55.4,14.0,38.5,0
2026-03-10,2026-03-10 11:13:00,11,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,16,26.1,46.2,72.3,6.0,23.8,0
2026-03-10,2026-03-10 11:15:00,11,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,16,25.3,33.9,59.3,16.0,26.1,0
2026-03-10,2026-03-10 11:19:00,11,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,27,29.4,42.7,72.2,16.0,25.3,0
2026-03-10,2026-03-10 11:21:00,11,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,17,25.6,34.7,60.3,27.0,29.4,0
2026-03-10,2026-03-10 11:23:00,11,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,23,26.6,33.1,59.7,17.0,25.6,0
2026-03-10,2026-03-10 11:25:00,11,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,22,30.4,35.4,65.8,23.0,26.6,0
2026-03-10,2026-03-10 11:26:00,11,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,13,25.6,46.0,71.6,22.0,30.4,0
2026-03-10,2026-03-10 11:29:00,11,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,11,23.4,22.9,46.3,13.0,25.6,0
2026-03-10,2026-03-10 11:32:00,11,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,25,27.6,48.5,76.1,11.0,23.4,0
2026-03-10,2026-03-10 11:33:00,11,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,12,29.0,49.1,78.1,25.0,27.6,0
2026-03-10,2026-03-10 11:43:00,11,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,7,24.0,29.8,53.7,12.0,29.0,0
2026-03-10,2026-03-10 11:46:00,11,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,16,30.7,49.9,80.5,7.0,24.0,0
2026-03-10,2026-03-10 12:00:00,12,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,8,15.6,34.5,50.1,16.0,30.7,0
2026-03-10,2026-03-10 12:00:00,12,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,5,17.0,28.8,45.8,8.0,15.6,0
2026-03-10,2026-03-10 12:17:00,12,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,2,14.0,29.0,42.9,5.0,17.0,0
2026-03-10,2026-03-10 12:19:00,12,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,3,14.0,23.7,37.7,2.0,14.0,0
2026-03-10,2026-03-10 12:30:00,12,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,2,15.4,25.7,41.2,3.0,14.0,0
2026-03-10,2026-03-10 12:35:00,12,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,2,14.7,32.5,47.3,2.0,15.4,0
2026-03-10,2026-03-10 12:46:00,12,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,11,16.2,18.4,34.6,2.0,14.7,0
2026-03-10,2026-03-10 12:48:00,12,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,10,17.2,19.7,36.9,11.0,16.2,0
2026-03-10,2026-03-10 12:51:00,12,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,10,14.7,21.4,36.1,10.0,17.2,0
2026-03-10,2026-03-10 12:54:00,12,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,6,14.5,33.7,48.2,10.0,14.7,0
2026-03-10,2026-03-10 12:55:00,12,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,7,15.3,22.9,38.2,6.0,14.5,0
2026-03-10,2026-03-10 13:01:00,13,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,4,23.5,15.3,38.9,7.0,15.3,0
2026-03-10,2026-03-10 13:05:00,13,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,7,18.3,18.4,36.7,4.0,23.5,0
2026-03-10,2026-03-10 13:13:00,13,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,8,24.5,18.3,42.9,7.0,18.3,0
2026-03-10,2026-03-10 13:23:00,13,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,8,21.2,29.1,50.3,8.0,24.5,0
2026-03-10,2026-03-10 13:24:00,13,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,2,21.3,29.9,51.2,8.0,21.2,0
2026-03-10,2026-03-10 13:37:00,13,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,5,18.4,15.1,33.4,2.0,21.3,0
2026-03-10,2026-03-10 13:40:00,13,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,3,20.0,27.8,47.7,5.0,18.4,0
2026-03-10,2026-03-10 13:41:00,13,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,3,19.6,24.0,43.7,3.0,20.0,0
2026-03-10,2026-03-10 13:48:00,13,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,4,19.5,19.5,39.1,3.0,19.6,0
2026-03-10,2026-03-10 13:52:00,13,1,Tuesday,3,0.866025,0.5,0,0,0,0,0,10,21.9,24.3,46.3,4.0,19.5,0
2026-03-10,2026-03-10 14:00:00,14,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,25,35.4,35.3,70.7,10.0,21.9,0
2026-03-10,2026-03-10 14:29:00,14,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,26,32.0,42.9,74.8,25.0,35.4,0
2026-03-10,2026-03-10 14:31:00,14,1,Tuesday,3,0.866025,0.5,0,0,0,0,1,17,36.7,42.0,78.6,26.0,32.0,0
